投球数,球種,球速,結果,投手,打者,スコア
3,カットボール,137km/h,ボール,小島 和哉,坂倉 将吾,1-1
4,カットボール,135km/h,三邪飛,小島 和哉,坂倉 将吾,1-1
1,カーブ,114km/h,見逃し,遠藤 淳志,中村 奨吾,1-1
2,ストレート,140km/h,見逃し,遠藤 淳志,中村 奨吾,1-1
3,カーブ,115km/h,空三振  [ワンバウンド],遠藤 淳志,中村 奨吾,1-1
1,スライダー,123km/h,見逃し,遠藤 淳志,マーティン,1-1
2,ストレート,144km/h,遊飛  [高々と舞い上がる],遠藤 淳志,マーティン,1-1
1,カーブ,114km/h,ボール,遠藤 淳志,レアード,1-1
2,ストレート,144km/h,ボール,遠藤 淳志,レアード,1-1
3,スライダー,122km/h,左飛,遠藤 淳志,レアード,1-1
1,カットボール,131km/h,捕ゴロ  [セーフティバント、素手で捕球、間一髪],小島 和哉,小園 海斗,1-1
1,スライダー,121km/h,見逃し,小島 和哉,宇草 孔基,1-1
2,カットボール,136km/h,空振り,小島 和哉,宇草 孔基,1-1
3,カットボール,136km/h,ボール,小島 和哉,宇草 孔基,1-1
4,カットボール,134km/h,ファウル,小島 和哉,宇草 孔基,1-1
5,カットボール,131km/h,空三振,小島 和哉,宇草 孔基,1-1
1,ストレート,144km/h,ファウル,小島 和哉,磯村 嘉孝,1-1
2,チェンジアップ,130km/h,遊ゴロ,小島 和哉,磯村 嘉孝,1-1
1,スライダー,124km/h,ファウル  [自打球],遠藤 淳志,岡 大海,1-1
2,チェンジアップ,132km/h,空振り,遠藤 淳志,岡 大海,1-1
3,ストレート,141km/h,ボール,遠藤 淳志,岡 大海,1-1
4,スライダー,127km/h,三ゴロ,遠藤 淳志,岡 大海,1-1
1,ストレート,143km/h,ボール,遠藤 淳志,エチェバリア,1-1
2,ストレート,143km/h,ファウル,遠藤 淳志,エチェバリア,1-1
3,カーブ,116km/h,ボール  [ワンバウンド],遠藤 淳志,エチェバリア,1-1
4,ストレート,142km/h,二直  [ジャンピングキャッチ],遠藤 淳志,エチェバリア,1-1
1,ストレート,143km/h,見逃し,遠藤 淳志,安田 尚憲,1-1
2,チェンジアップ,131km/h,遊ゴロ,遠藤 淳志,安田 尚憲,1-1
1,ストレート,141km/h,ファウル,小島 和哉,遠藤 淳志,1-1
2,ストレート,142km/h,ボール,小島 和哉,遠藤 淳志,1-1
3,チェンジアップ,132km/h,ファウル,小島 和哉,遠藤 淳志,1-1
4,チェンジアップ,132km/h,ファウル,小島 和哉,遠藤 淳志,1-1
5,ストレート,141km/h,空三振,小島 和哉,遠藤 淳志,1-1
1,スライダー,118km/h,見逃し,小島 和哉,野間 峻祥,1-1
2,ストレート,143km/h,空振り,小島 和哉,野間 峻祥,1-1
3,ストレート,143km/h,左安,小島 和哉,野間 峻祥,1-1
1,チェンジアップ,132km/h,ボール,小島 和哉,菊池 涼介,1-1
2,チェンジアップ,134km/h,三ゴロ  [ダイビングキャッチ、好プレイ、併殺崩れ],小島 和哉,菊池 涼介,1-1
1,カットボール,135km/h,右安,小島 和哉,西川 龍馬,1-1
1,チェンジアップ,133km/h,左２  [ライン際、打球処理もたつく],小島 和哉,マクブルーム,1-3
1,スライダー,123km/h,ボール,小島 和哉,坂倉 将吾,1-3
2,スライダー,122km/h,見逃し,小島 和哉,坂倉 将吾,1-3
3,ストレート,143km/h,空振り,小島 和哉,坂倉 将吾,1-3
4,スライダー,121km/h,ファウル,小島 和哉,坂倉 将吾,1-3
5,カットボール,137km/h,ボール,小島 和哉,坂倉 将吾,1-3
6,カットボール,137km/h,ファウル,小島 和哉,坂倉 将吾,1-3
7,スライダー,122km/h,ボール  [ワンバウンド、ハーフスイング],小島 和哉,坂倉 将吾,1-3
8,カットボール,134km/h,左飛,小島 和哉,坂倉 将吾,1-3
1,チェンジアップ,128km/h,ボール,遠藤 淳志,福田 秀平,1-3
2,スライダー,123km/h,ファウル,遠藤 淳志,福田 秀平,1-3
3,ストレート,141km/h,空振り,遠藤 淳志,福田 秀平,1-3
4,ストレート,140km/h,一ゴロ,遠藤 淳志,福田 秀平,1-3
1,カーブ,110km/h,右安,遠藤 淳志,佐藤 都志也,1-3
1,ストレート,141km/h,ファウル  [セーフティバント、バントファウル],遠藤 淳志,髙部 瑛斗,1-3
2,ストレート,141km/h,ファウル,遠藤 淳志,髙部 瑛斗,1-3
3,カーブ,112km/h,投ゴロ  [投手のグラブを弾く],遠藤 淳志,髙部 瑛斗,1-3
1,ストレート,142km/h,見逃し,遠藤 淳志,中村 奨吾,1-3
1,ストレート,142km/h,見逃し,遠藤 淳志,中村 奨吾,1-3
2,ストレート,144km/h,ボール,遠藤 淳志,中村 奨吾,1-3
3,スライダー,126km/h,ボール  [ワンバウンド],遠藤 淳志,中村 奨吾,1-3
4,スライダー,124km/h,ボール,遠藤 淳志,中村 奨吾,1-3
5,ストレート,139km/h,四球,遠藤 淳志,中村 奨吾,1-3
1,チェンジアップ,130km/h,ボール,遠藤 淳志,マーティン,1-3
2,スライダー,124km/h,ボール,遠藤 淳志,マーティン,1-3
3,スライダー,124km/h,見逃し,遠藤 淳志,マーティン,1-3
4,ストレート,143km/h,ファウル,遠藤 淳志,マーティン,1-3
5,チェンジアップ,133km/h,空三振  [投手ガッツポーズ],遠藤 淳志,マーティン,1-3
1,スライダー,116km/h,見逃し,佐々木 千隼,小園 海斗,1-3
2,スライダー,115km/h,ボール,佐々木 千隼,小園 海斗,1-3
3,ストレート,135km/h,ファウル,佐々木 千隼,小園 海斗,1-3
4,スライダー,117km/h,右安,佐々木 千隼,小園 海斗,1-3
1,シンカー,134km/h,見逃し,佐々木 千隼,宇草 孔基,1-3
2,スライダー,116km/h,ボール,佐々木 千隼,宇草 孔基,1-3
3,シンカー,126km/h,空振り,佐々木 千隼,宇草 孔基,1-3
4,ストレート,137km/h,見三振  [構えたところにズバリ],佐々木 千隼,宇草 孔基,1-3
1,スライダー,118km/h,ボール,佐々木 千隼,磯村 嘉孝,1-3
2,ストレート,138km/h,ボール,佐々木 千隼,磯村 嘉孝,1-3
3,ストレート,135km/h,ファウル,佐々木 千隼,磯村 嘉孝,1-3
4,ストレート,135km/h,空振り,佐々木 千隼,磯村 嘉孝,1-3
5,ストレート,136km/h,ファウル,佐々木 千隼,磯村 嘉孝,1-3
6,ストレート,137km/h,ファウル,佐々木 千隼,磯村 嘉孝,1-3
7,スライダー,119km/h,左安,佐々木 千隼,磯村 嘉孝,1-3
1,スライダー,117km/h,ファウル  [バントファウル],佐々木 千隼,遠藤 淳志,1-3
2,ストレート,136km/h,ファウル  [高めのつり球を要求、バントファウル],佐々木 千隼,遠藤 淳志,1-3
3,ストレート,135km/h,投犠打  [高めのつり球を要求],佐々木 千隼,遠藤 淳志,1-3
1,スライダー,117km/h,ボール,佐々木 千隼,野間 峻祥,1-4
2,スライダー,125km/h,見逃し,佐々木 千隼,野間 峻祥,1-4
3,ストレート,136km/h,ボール,佐々木 千隼,野間 峻祥,1-4
4,シンカー,125km/h,右安,佐々木 千隼,野間 峻祥,1-4
1,ストレート,135km/h,見逃し,佐々木 千隼,菊池 涼介,1-5
2,ストレート,135km/h,ファウル,佐々木 千隼,菊池 涼介,1-5
3,ストレート,136km/h,中安,佐々木 千隼,菊池 涼介,1-5
1,スライダー,118km/h,見逃し,佐々木 千隼,西川 龍馬,1-5
2,スライダー,115km/h,見逃し,佐々木 千隼,西川 龍馬,1-5
3,シンカー,124km/h,ボール,佐々木 千隼,西川 龍馬,1-5
4,シンカー,126km/h,遊直,佐々木 千隼,西川 龍馬,1-5
1,チェンジアップ,128km/h,ファウル,遠藤 淳志,レアード,2-5
2,カーブ,113km/h,ボール,遠藤 淳志,レアード,2-5
3,ストレート,143km/h,左本  [本塁打確信],遠藤 淳志,レアード,2-5
1,ストレート,142km/h,空振り,遠藤 淳志,岡 大海,2-5
2,ストレート,143km/h,死球,遠藤 淳志,岡 大海,2-5
1,スライダー,122km/h,ボール,遠藤 淳志,エチェバリア,2-5
2,スライダー,123km/h,ボール,遠藤 淳志,エチェバリア,2-5
3,スライダー,124km/h,左飛,遠藤 淳志,エチェバリア,2-5
1,ストレート,149km/h,二併打  [好リリーフ],塹江 敦哉,安田 尚憲,2-5
1,カーブ,106km/h,見逃し,西野 勇士,マクブルーム,2-5
2,ストレート,144km/h,ボール,西野 勇士,マクブルーム,2-5
3,スライダー,123km/h,ボール,西野 勇士,マクブルーム,2-5
4,スライダー,125km/h,ボール  [ハーフスイング],西野 勇士,マクブルーム,2-5
5,スライダー,124km/h,四球,西野 勇士,マクブルーム,2-5
1,スライダー,125km/h,ボール,西野 勇士,坂倉 将吾,2-5
2,ストレート,146km/h,見逃し,西野 勇士,坂倉 将吾,2-5
3,フォーク,141km/h,ファウル,西野 勇士,坂倉 将吾,2-5
4,フォーク,142km/h,ボール  [ワンバウンド],西野 勇士,坂倉 将吾,2-5
5,ストレート,147km/h,ファウル,西野 勇士,坂倉 将吾,2-5
6,フォーク,143km/h,ファウル,西野 勇士,坂倉 将吾,2-5
7,カーブ,110km/h,見三振  [全く反応できず],西野 勇士,坂倉 将吾,2-5
1,カーブ,111km/h,見逃し,西野 勇士,小園 海斗,2-5
2,フォーク,141km/h,ファウル,西野 勇士,小園 海斗,2-5
3,フォーク,143km/h,ボール  [ワンバウンド],西野 勇士,小園 海斗,2-5
4,ストレート,146km/h,ボール,西野 勇士,小園 海斗,2-5
5,ストレート,147km/h,ファウル,西野 勇士,小園 海斗,2-5
6,フォーク,139km/h,ファウル,西野 勇士,小園 海斗,2-5
7,スライダー,121km/h,ファウル,西野 勇士,小園 海斗,2-5
8,ストレート,147km/h,空三振,西野 勇士,小園 海斗,2-5
1,ストレート,148km/h,ボール,西野 勇士,大盛 穂,2-5
2,スライダー,126km/h,二ゴロ,西野 勇士,大盛 穂,2-5
1,ストレート,146km/h,二ゴロ,森浦 大輔,角中 勝也,2-5
1,ストレート,148km/h,見逃し,森浦 大輔,佐藤 都志也,2-5
2,ストレート,145km/h,二ゴロ  [イレギュラー、好プレイ],森浦 大輔,佐藤 都志也,2-5
1,カーブ,114km/h,見逃し,森浦 大輔,髙部 瑛斗,2-5
2,チェンジアップ,131km/h,ボール,森浦 大輔,髙部 瑛斗,2-5
3,チェンジアップ,129km/h,空振り,森浦 大輔,髙部 瑛斗,2-5
4,チェンジアップ,127km/h,ファウル,森浦 大輔,髙部 瑛斗,2-5
5,ストレート,148km/h,ボール,森浦 大輔,髙部 瑛斗,2-5
6,ストレート,146km/h,ファウル,森浦 大輔,髙部 瑛斗,2-5
7,チェンジアップ,122km/h,死球,森浦 大輔,髙部 瑛斗,2-5
1,カーブ,118km/h,見逃し,森浦 大輔,中村 奨吾,2-5
2,チェンジアップ,128km/h,ボール  [ワンバウンド],森浦 大輔,中村 奨吾,2-5
3,チェンジアップ,127km/h,ファウル,森浦 大輔,中村 奨吾,2-5
4,ストレート,145km/h,ボール,森浦 大輔,中村 奨吾,2-5
5,ストレート,145km/h,遊ゴロ,森浦 大輔,中村 奨吾,2-5
1,カットボール,135km/h,遊飛,廣畑 敦也,磯村 嘉孝,2-5
1,カットボール,139km/h,ボール,廣畑 敦也,長野 久義,2-5
2,カーブ,120km/h,ボール,廣畑 敦也,長野 久義,2-5
3,カットボール,136km/h,ボール,廣畑 敦也,長野 久義,2-5
4,ストレート,144km/h,四球,廣畑 敦也,長野 久義,2-5
1,カーブ,117km/h,見逃し,廣畑 敦也,野間 峻祥,2-5
2,カットボール,134km/h,ボール,廣畑 敦也,野間 峻祥,2-5
3,カットボール,135km/h,ファウル,廣畑 敦也,野間 峻祥,2-5
4,スプリット,132km/h,空三振,廣畑 敦也,野間 峻祥,2-5
1,スプリット,136km/h,見逃し,廣畑 敦也,菊池 涼介,2-5
2,カットボール,136km/h,ファウル,廣畑 敦也,菊池 涼介,2-5
3,スライダー,133km/h,ボール,廣畑 敦也,菊池 涼介,2-5
4,スライダー,130km/h,三安  [ボテボテ、お手玉、ヘッドスライディング],廣畑 敦也,菊池 涼介,2-5
1,カットボール,136km/h,ボール,廣畑 敦也,西川 龍馬,2-5
2,ストレート,145km/h,ファウル,廣畑 敦也,西川 龍馬,2-5
3,ストレート,147km/h,空振り,廣畑 敦也,西川 龍馬,2-5
4,スプリット,134km/h,ファウル,廣畑 敦也,西川 龍馬,2-5
5,スプリット,135km/h,ボール  [ワンバウンド],廣畑 敦也,西川 龍馬,2-5
6,ストレート,-,ボール,廣畑 敦也,西川 龍馬,2-5
7,スプリット,133km/h,ファウル,廣畑 敦也,西川 龍馬,2-5
8,ストレート,145km/h,ファウル,廣畑 敦也,西川 龍馬,2-5
9,スプリット,134km/h,ファウル,廣畑 敦也,西川 龍馬,2-5
10,カットボール,138km/h,空三振,廣畑 敦也,西川 龍馬,2-5
1,ストレート,146km/h,ボール  [セーフティバント、バント構え],栗林 良吏,マーティン,2-5
2,フォーク,134km/h,空振り,栗林 良吏,マーティン,2-5
3,フォーク,136km/h,空振り  [ワンバウンド],栗林 良吏,マーティン,2-5
4,フォーク,136km/h,空三振,栗林 良吏,マーティン,2-5
1,カーブ,128km/h,見逃し,栗林 良吏,レアード,2-5
2,ストレート,148km/h,ボール,栗林 良吏,レアード,2-5
3,カーブ,129km/h,遊ゴロ  [バットの先、バット折れる],栗林 良吏,レアード,2-5
1,ストレート,148km/h,ファウル,栗林 良吏,岡 大海,2-5
2,ストレート,143km/h,遊直  [詰り、バット折れる],栗林 良吏,岡 大海,2-5
1,ストレート,143km/h,見逃し,菅野 智之,福田 周平,0-0
2,カットボール,134km/h,ボール,菅野 智之,福田 周平,0-0
3,スライダー,128km/h,二安  [グラブ弾く],菅野 智之,福田 周平,0-0
1,ストレート,144km/h,ボール,菅野 智之,宗 佑磨,0-0
2,ツーシーム,144km/h,見逃し,菅野 智之,宗 佑磨,0-0
3,ツーシーム,145km/h,ボール,菅野 智之,宗 佑磨,0-0
4,カットボール,137km/h,ファウル,菅野 智之,宗 佑磨,0-0
5,スライダー,130km/h,ボール,菅野 智之,宗 佑磨,0-0
6,ストレート,146km/h,二安  [ランエンドヒット],菅野 智之,宗 佑磨,0-0
1,カットボール,136km/h,ボール  [セーフティバント、バント構え],菅野 智之,大城 滉二,0-0
2,ストレート,143km/h,ファウル  [セーフティバント、バントファウル],菅野 智之,大城 滉二,0-0
3,スライダー,130km/h,投犠打  [セーフティバント],菅野 智之,大城 滉二,0-0
1,ストレート,145km/h,ボール,菅野 智之,中川 圭太,1-0
2,カットボール,138km/h,見逃し,菅野 智之,中川 圭太,1-0
3,ツーシーム,146km/h,空振り,菅野 智之,中川 圭太,1-0
4,カットボール,137km/h,ボール,菅野 智之,中川 圭太,1-0
5,スライダー,132km/h,ボール,菅野 智之,中川 圭太,1-0
6,スライダー,135km/h,ファウル,菅野 智之,中川 圭太,1-0
7,ストレート,148km/h,ファウル,菅野 智之,中川 圭太,1-0
8,スライダー,134km/h,ファウル,菅野 智之,中川 圭太,1-0
9,カットボール,138km/h,ファウル,菅野 智之,中川 圭太,1-0
10,ツーシーム,146km/h,ファウル,菅野 智之,中川 圭太,1-0
11,スライダー,136km/h,ファウル,菅野 智之,中川 圭太,1-0
12,スライダー,131km/h,左犠飛  [高々と舞い上がる、タッチアップ],菅野 智之,中川 圭太,1-0
1,ストレート,146km/h,ファウル,菅野 智之,マッカーシー,1-0
2,フォーク,138km/h,ボール,菅野 智之,マッカーシー,1-0
3,スライダー,133km/h,見逃し,菅野 智之,マッカーシー,1-0
4,ツーシーム,148km/h,ボール,菅野 智之,マッカーシー,1-0
5,フォーク,140km/h,ファウル,菅野 智之,マッカーシー,1-0
6,スライダー,133km/h,空三振,菅野 智之,マッカーシー,1-0
1,ストレート,141km/h,ボール,山﨑 福也,丸 佳浩,1-0
2,ストレート,140km/h,見逃し,山﨑 福也,丸 佳浩,1-0
3,カーブ,117km/h,右飛,山﨑 福也,丸 佳浩,1-0
1,ストレート,143km/h,見逃し,山﨑 福也,ウォーカー,1-0
2,カーブ,96km/h,ファウル,山﨑 福也,ウォーカー,1-0
3,チェンジアップ,122km/h,遊ゴロ  [ランニングスロー],山﨑 福也,ウォーカー,1-0
1,ストレート,142km/h,空振り,山﨑 福也,吉川 尚輝,1-0
2,ストレート,145km/h,見逃し,山﨑 福也,吉川 尚輝,1-0
3,フォーク,132km/h,ボール  [ワンバウンド],山﨑 福也,吉川 尚輝,1-0
4,スライダー,126km/h,ボール,山﨑 福也,吉川 尚輝,1-0
5,ストレート,143km/h,ボール,山﨑 福也,吉川 尚輝,1-0
6,スライダー,120km/h,中飛,山﨑 福也,吉川 尚輝,1-0
1,ツーシーム,147km/h,左安  [詰り],菅野 智之,杉本 裕太郎,1-0
1,カットボール,136km/h,投犠打,菅野 智之,伏見 寅威,1-0
1,カットボール,137km/h,ボール,菅野 智之,野口 智哉,1-0
2,カットボール,139km/h,空振り,菅野 智之,野口 智哉,1-0
3,ツーシーム,145km/h,ボール,菅野 智之,野口 智哉,1-0
4,カーブ,124km/h,見逃し,菅野 智之,野口 智哉,1-0
5,フォーク,140km/h,ボール  [ハーフスイング],菅野 智之,野口 智哉,1-0
6,ツーシーム,147km/h,見三振  [全く反応できず],菅野 智之,野口 智哉,1-0
1,スライダー,132km/h,ボール  [ハーフスイング],菅野 智之,山﨑 福也,1-0
2,スライダー,133km/h,ファウル,菅野 智之,山﨑 福也,1-0
3,ツーシーム,148km/h,ボール,菅野 智之,山﨑 福也,1-0
4,ストレート,146km/h,空振り,菅野 智之,山﨑 福也,1-0
5,カーブ,126km/h,ファウル,菅野 智之,山﨑 福也,1-0
6,フォーク,139km/h,一ゴロ  [泳ぎ、バットの先],菅野 智之,山﨑 福也,1-0
1,チェンジアップ,118km/h,見逃し,山﨑 福也,岡本 和真,1-0
2,ストレート,142km/h,ボール,山﨑 福也,岡本 和真,1-0
