投球数,球種,球速,結果,投手,打者,スコア,アウトカウント
4,ストレート,145km/h,見逃し,森下 暢仁,長岡 秀樹,0-4,●●●
5,カットボール,135km/h,見逃し,森下 暢仁,長岡 秀樹,0-4,●●●
6,ツーシーム,137km/h,遊ゴロ  [バットの先、ランニングスロー],森下 暢仁,長岡 秀樹,0-4,●●●
1,ストレート,128km/h,見逃し,石川 雅規,森下 暢仁,0-4,●
2,スライダー,118km/h,見逃し,石川 雅規,森下 暢仁,0-4,●
3,シンカー,118km/h,三ゴロ,石川 雅規,森下 暢仁,0-4,●
1,カットボール,122km/h,見逃し,石川 雅規,野間 峻祥,0-4,●●
2,スライダー,118km/h,ボール,石川 雅規,野間 峻祥,0-4,●●
3,チェンジアップ,108km/h,空振り  [ワンバウンド],石川 雅規,野間 峻祥,0-4,●●
4,スライダー,122km/h,ボール  [ワンバウンド],石川 雅規,野間 峻祥,0-4,●●
5,シュート,128km/h,左飛,石川 雅規,野間 峻祥,0-4,●●
1,ストレート,130km/h,見逃し,石川 雅規,菊池 涼介,0-4,●●●
2,チェンジアップ,110km/h,一飛  [高々と舞い上がる],石川 雅規,菊池 涼介,0-4,●●●
1,ツーシーム,137km/h,ボール,森下 暢仁,松本 友,0-4,
2,カットボール,138km/h,右安,森下 暢仁,松本 友,0-4,
1,ストレート,145km/h,ボール,森下 暢仁,丸山 和郁,0-4,●
2,チェンジアップ,122km/h,空振り,森下 暢仁,丸山 和郁,0-4,●
3,チェンジアップ,124km/h,一ゴロ,森下 暢仁,丸山 和郁,0-4,●
1,カットボール,134km/h,左安  [ランエンドヒット],森下 暢仁,キブレハン,0-4,●
1,チェンジアップ,126km/h,見逃し,森下 暢仁,塩見 泰隆,1-4,●●
2,カットボール,138km/h,ボール,森下 暢仁,塩見 泰隆,1-4,●●
3,ストレート,146km/h,三ゴロ,森下 暢仁,塩見 泰隆,1-4,●●
1,チェンジアップ,127km/h,ボール,森下 暢仁,山崎 晃大朗,1-4,●●
2,ツーシーム,136km/h,右安,森下 暢仁,山崎 晃大朗,1-4,●●
1,カーブ,111km/h,ボール,森下 暢仁,宮本 丈,1-4,●●
2,チェンジアップ,128km/h,ボール,森下 暢仁,宮本 丈,1-4,●●
3,カットボール,134km/h,ボール,森下 暢仁,宮本 丈,1-4,●●
4,ストレート,145km/h,四球,森下 暢仁,宮本 丈,1-4,●●
1,カーブ,116km/h,ボール  [ワンバウンド],森下 暢仁,村上 宗隆,1-4,●●●
2,カットボール,137km/h,ファウル,森下 暢仁,村上 宗隆,1-4,●●●
3,ストレート,149km/h,空振り,森下 暢仁,村上 宗隆,1-4,●●●
4,ストレート,151km/h,空三振,森下 暢仁,村上 宗隆,1-4,●●●
1,スライダー,134km/h,空振り  [ワンバウンド],田口 麗斗,西川 龍馬,1-4,
2,スライダー,130km/h,ボール,田口 麗斗,西川 龍馬,1-4,
3,スライダー,131km/h,ボール  [ワンバウンド],田口 麗斗,西川 龍馬,1-4,
4,スライダー,133km/h,ボール  [ワンバウンド、ハーフスイング],田口 麗斗,西川 龍馬,1-4,
5,ストレート,146km/h,見逃し,田口 麗斗,西川 龍馬,1-4,
6,ストレート,-,四球  [逆球],田口 麗斗,西川 龍馬,1-4,
1,シュート,142km/h,ボール,田口 麗斗,マクブルーム,1-4,●
2,スライダー,130km/h,見逃し,田口 麗斗,マクブルーム,1-4,●
3,シュート,143km/h,ファウル,田口 麗斗,マクブルーム,1-4,●
4,スライダー,132km/h,空三振,田口 麗斗,マクブルーム,1-4,●
1,ストレート,-,見逃し,田口 麗斗,松山 竜平,1-4,●●●
2,シュート,143km/h,ファウル,田口 麗斗,松山 竜平,1-4,●●●
3,スライダー,-,ボール  [ワンバウンド],田口 麗斗,松山 竜平,1-4,●●●
4,ストレート,-,ボール  [ハーフスイング],田口 麗斗,松山 竜平,1-4,●●●
5,シュート,-,ボール,田口 麗斗,松山 竜平,1-4,●●●
6,スライダー,-,空三振  [ランエンドヒット、ボールを握り直す、送球がバウンド],田口 麗斗,松山 竜平,1-4,●●●
1,チェンジアップ,123km/h,見逃し,森下 暢仁,内山 壮真,1-4,●
2,カットボール,134km/h,ファウル,森下 暢仁,内山 壮真,1-4,●
3,ツーシーム,138km/h,ボール  [ワンバウンド],森下 暢仁,内山 壮真,1-4,●
4,ストレート,-,一飛  [高々と舞い上がる],森下 暢仁,内山 壮真,1-4,●
1,カットボール,134km/h,ファウル,森下 暢仁,長岡 秀樹,1-4,●●
2,ストレート,143km/h,ボール,森下 暢仁,長岡 秀樹,1-4,●●
3,カットボール,137km/h,ファウル  [自打球],森下 暢仁,長岡 秀樹,1-4,●●
4,ツーシーム,140km/h,中飛,森下 暢仁,長岡 秀樹,1-4,●●
1,チェンジアップ,127km/h,ボール,森下 暢仁,松本 友,1-4,●●
2,チェンジアップ,125km/h,見逃し,森下 暢仁,松本 友,1-4,●●
3,ツーシーム,140km/h,ボール  [ワンバウンド],森下 暢仁,松本 友,1-4,●●
4,ストレート,145km/h,空振り,森下 暢仁,松本 友,1-4,●●
5,カットボール,135km/h,ボール,森下 暢仁,松本 友,1-4,●●
6,ストレート,146km/h,四球,森下 暢仁,松本 友,1-4,●●
1,カットボール,134km/h,ファウル,森下 暢仁,丸山 和郁,1-4,●●
2,ストレート,144km/h,見逃し,森下 暢仁,丸山 和郁,1-4,●●
3,ツーシーム,137km/h,中安,森下 暢仁,丸山 和郁,1-4,●●
1,ストレート,144km/h,空振り,森浦 大輔,キブレハン,2-4,●●
2,ストレート,145km/h,左安,森浦 大輔,キブレハン,2-4,●●
1,カーブ,115km/h,ボール,森浦 大輔,塩見 泰隆,2-4,●●
2,チェンジアップ,130km/h,見逃し,森浦 大輔,塩見 泰隆,2-4,●●
3,ストレート,-,空振り,森浦 大輔,塩見 泰隆,2-4,●●
4,ストレート,142km/h,ボール,森浦 大輔,塩見 泰隆,2-4,●●
5,チェンジアップ,127km/h,ボール  [ワンバウンド],森浦 大輔,塩見 泰隆,2-4,●●
6,チェンジアップ,128km/h,四球,森浦 大輔,塩見 泰隆,2-4,●●
1,スライダー,135km/h,見逃し,森浦 大輔,川端 慎吾,2-4,●●●
2,ストレート,140km/h,見逃し,森浦 大輔,川端 慎吾,2-4,●●●
3,ストレート,-,見三振  [全く反応できず],森浦 大輔,川端 慎吾,2-4,●●●
1,カットボール,142km/h,ボール,木澤 尚文,坂倉 将吾,2-4,
2,シュート,150km/h,ボール,木澤 尚文,坂倉 将吾,2-4,
3,シュート,150km/h,ボール,木澤 尚文,坂倉 将吾,2-4,
4,シュート,151km/h,見逃し,木澤 尚文,坂倉 将吾,2-4,
5,カットボール,143km/h,四球,木澤 尚文,坂倉 将吾,2-4,
1,シュート,151km/h,ボール  [セーフティバント、バント構え],木澤 尚文,上本 崇司,2-4,
2,シュート,152km/h,ボール  [セーフティバント、バント構え],木澤 尚文,上本 崇司,2-4,
3,シュート,151km/h,ボール  [セーフティバント、バント構え、打者のけぞる],木澤 尚文,上本 崇司,2-4,
4,シュート,144km/h,見逃し  [セーフティバント、バント構え],木澤 尚文,上本 崇司,2-4,
5,カットボール,144km/h,四球  [バント構え、ワンバウンド],木澤 尚文,上本 崇司,2-4,
1,シュート,149km/h,一併打  [バントシフト、バント失敗],木澤 尚文,會澤 翼,2-4,●●
1,シュート,152km/h,ファウル,木澤 尚文,秋山 翔吾,2-4,●●●
2,シュート,151km/h,ファウル,木澤 尚文,秋山 翔吾,2-4,●●●
3,スプリット,142km/h,空三振  [ワンバウンド],木澤 尚文,秋山 翔吾,2-4,●●●
1,スライダー,135km/h,ボール,ケムナ 誠,宮本 丈,2-4,●
2,ストレート,149km/h,空振り,ケムナ 誠,宮本 丈,2-4,●
3,カーブ,115km/h,見逃し,ケムナ 誠,宮本 丈,2-4,●
4,フォーク,139km/h,左飛,ケムナ 誠,宮本 丈,2-4,●
1,カーブ,115km/h,ボール,ケムナ 誠,村上 宗隆,2-4,●
2,フォーク,138km/h,ファウル,ケムナ 誠,村上 宗隆,2-4,●
3,ストレート,144km/h,ボール  [高めのつり球を要求],ケムナ 誠,村上 宗隆,2-4,●
4,ストレート,143km/h,ボール,ケムナ 誠,村上 宗隆,2-4,●
5,ストレート,150km/h,ファウル,ケムナ 誠,村上 宗隆,2-4,●
6,スライダー,141km/h,ファウル,ケムナ 誠,村上 宗隆,2-4,●
7,スライダー,142km/h,右安,ケムナ 誠,村上 宗隆,2-4,●
1,ストレート,150km/h,ボール  [ワンバウンド],ケムナ 誠,内山 壮真,2-4,●
2,カーブ,115km/h,ボール,ケムナ 誠,内山 壮真,2-4,●
3,スライダー,138km/h,見逃し,ケムナ 誠,内山 壮真,2-4,●
4,ストレート,149km/h,ファウル,ケムナ 誠,内山 壮真,2-4,●
5,ストレート,150km/h,ファウル,ケムナ 誠,内山 壮真,2-4,●
6,カーブ,117km/h,ファウル,ケムナ 誠,内山 壮真,2-4,●
7,フォーク,140km/h,ファウル,ケムナ 誠,内山 壮真,2-4,●
8,スライダー,139km/h,ボール,ケムナ 誠,内山 壮真,2-4,●
9,ストレート,152km/h,ファウル,ケムナ 誠,内山 壮真,2-4,●
10,スライダー,139km/h,四球  [ワンバウンド],ケムナ 誠,内山 壮真,2-4,●
1,ストレート,151km/h,三邪飛,ターリー,長岡 秀樹,2-4,●●
1,ストレート,150km/h,見逃し,ターリー,オスナ,5-4,●●
2,ストレート,155km/h,空振り,ターリー,オスナ,5-4,●●
3,ストレート,156km/h,ファウル,ターリー,オスナ,5-4,●●
4,チェンジアップ,138km/h,左本  [本塁打確信],ターリー,オスナ,5-4,●●
1,スライダー,127km/h,ボール,ターリー,丸山 和郁,5-4,●●●
2,ストレート,151km/h,ファウル,ターリー,丸山 和郁,5-4,●●●
3,スライダー,-,ボール,ターリー,丸山 和郁,5-4,●●●
4,ストレート,-,左飛,ターリー,丸山 和郁,5-4,●●●
1,シュート,148km/h,見逃し,木澤 尚文,野間 峻祥,5-4,
2,シュート,149km/h,ボール,木澤 尚文,野間 峻祥,5-4,
3,シュート,149km/h,ボール,木澤 尚文,野間 峻祥,5-4,
4,シュート,149km/h,左安,木澤 尚文,野間 峻祥,5-4,
1,シュート,152km/h,ボール  [セーフティバント、バント構え],木澤 尚文,菊池 涼介,5-4,●
2,シュート,150km/h,一犠打,木澤 尚文,菊池 涼介,5-4,●
1,カットボール,142km/h,空振り  [ワンバウンド],木澤 尚文,西川 龍馬,5-4,●●
2,シュート,148km/h,ボール,木澤 尚文,西川 龍馬,5-4,●●
3,シュート,150km/h,空振り,木澤 尚文,西川 龍馬,5-4,●●
4,スプリット,140km/h,ボール  [ワンバウンド、捕手後逸阻止],木澤 尚文,西川 龍馬,5-4,●●
5,カットボール,141km/h,空三振,木澤 尚文,西川 龍馬,5-4,●●
1,カットボール,143km/h,空振り,木澤 尚文,マクブルーム,5-4,●●●
2,カットボール,143km/h,空振り,木澤 尚文,マクブルーム,5-4,●●●
3,カットボール,142km/h,ボール  [ワンバウンド、捕手後逸阻止],木澤 尚文,マクブルーム,5-4,●●●
4,カットボール,142km/h,右飛,木澤 尚文,マクブルーム,5-4,●●●
1,ストレート,148km/h,空振り,矢崎 拓也,キブレハン,5-4,●
2,フォーク,133km/h,ボール,矢崎 拓也,キブレハン,5-4,●
3,フォーク,135km/h,空振り,矢崎 拓也,キブレハン,5-4,●
4,フォーク,136km/h,空三振,矢崎 拓也,キブレハン,5-4,●
1,ストレート,148km/h,中飛,矢崎 拓也,塩見 泰隆,5-4,●●
1,スライダー,131km/h,ボール,矢崎 拓也,山田 哲人,5-4,●●
2,フォーク,136km/h,見逃し,矢崎 拓也,山田 哲人,5-4,●●
3,スライダー,130km/h,ボール  [ワンバウンド],矢崎 拓也,山田 哲人,5-4,●●
4,ストレート,-,ボール,矢崎 拓也,山田 哲人,5-4,●●
5,ストレート,142km/h,四球,矢崎 拓也,山田 哲人,5-4,●●
1,フォーク,137km/h,見逃し,矢崎 拓也,宮本 丈,5-4,●●●
2,フォーク,136km/h,ファウル,矢崎 拓也,宮本 丈,5-4,●●●
3,ストレート,-,ファウル,矢崎 拓也,宮本 丈,5-4,●●●
4,フォーク,138km/h,二ゴロ,矢崎 拓也,宮本 丈,5-4,●●●
1,ストレート,144km/h,ボール,清水 昇,松山 竜平,5-4,●
2,フォーク,125km/h,見逃し,清水 昇,松山 竜平,5-4,●
3,ストレート,145km/h,ボール,清水 昇,松山 竜平,5-4,●
4,ストレート,144km/h,左飛,清水 昇,松山 竜平,5-4,●
1,フォーク,126km/h,空振り,清水 昇,坂倉 将吾,5-4,●●
2,フォーク,126km/h,ボール,清水 昇,坂倉 将吾,5-4,●●
3,フォーク,125km/h,空振り,清水 昇,坂倉 将吾,5-4,●●
4,フォーク,126km/h,三飛  [バットの先],清水 昇,坂倉 将吾,5-4,●●
1,ストレート,143km/h,見逃し,清水 昇,上本 崇司,5-4,●●●
2,フォーク,123km/h,ボール  [ワンバウンド],清水 昇,上本 崇司,5-4,●●●
3,ストレート,145km/h,遊ゴロ,清水 昇,上本 崇司,5-4,●●●
1,カーブ,130km/h,ボール  [ワンバウンド],栗林 良吏,村上 宗隆,5-4,●
2,フォーク,138km/h,見逃し,栗林 良吏,村上 宗隆,5-4,●
