投球数,球種,球速,結果,投手,打者,スコア,アウトカウント
1,ストレート,152km/h,空振り,ロドリゲス,中島 宏之,5-2,●●
2,ストレート,152km/h,ボール,ロドリゲス,中島 宏之,5-2,●●
3,ストレート,153km/h,ファウル,ロドリゲス,中島 宏之,5-2,●●
4,縦スライダー,129km/h,ボール,ロドリゲス,中島 宏之,5-2,●●
5,縦スライダー,130km/h,空三振,ロドリゲス,中島 宏之,5-2,●●
1,ツーシーム,151km/h,ボール,ロドリゲス,吉川 尚輝,5-2,●●
2,ストレート,151km/h,見逃し  [ヘッドスライディング],ロドリゲス,吉川 尚輝,5-2,●●
1,ツーシーム,151km/h,ボール,ロドリゲス,吉川 尚輝,5-2,●●●
2,ストレート,151km/h,見逃し  [ヘッドスライディング],ロドリゲス,吉川 尚輝,5-2,●●●
3,ストレート,155km/h,遊飛,ロドリゲス,吉川 尚輝,5-2,●●●
1,ストレート,148km/h,ボール,鍬原 拓也,高橋 周平,5-2,
2,ストレート,147km/h,ファウル,鍬原 拓也,高橋 周平,5-2,
3,ストレート,148km/h,中安,鍬原 拓也,高橋 周平,5-2,
1,カットボール,138km/h,投犠打  [セーフティバント],鍬原 拓也,土田 龍空,5-2,●
1,カットボール,138km/h,ボール,鍬原 拓也,平田 良介,5-2,●●
2,ストレート,147km/h,空振り,鍬原 拓也,平田 良介,5-2,●●
3,カットボール,138km/h,ファウル,鍬原 拓也,平田 良介,5-2,●●
4,スプリット,135km/h,投ゴロ,鍬原 拓也,平田 良介,5-2,●●
1,カーブ,118km/h,ボール,鍬原 拓也,岡林 勇希,5-2,●●●
2,カットボール,137km/h,二ゴロ,鍬原 拓也,岡林 勇希,5-2,●●●
1,ストレート,156km/h,ボール,R.マルティネス,ウォーカー,5-2,
2,ストレート,155km/h,見逃し,R.マルティネス,ウォーカー,5-2,
3,ストレート,155km/h,ボール,R.マルティネス,ウォーカー,5-2,
4,ストレート,154km/h,ボール,R.マルティネス,ウォーカー,5-2,
5,ストレート,154km/h,空振り,R.マルティネス,ウォーカー,5-2,
6,ストレート,152km/h,四球,R.マルティネス,ウォーカー,5-2,
1,ストレート,156km/h,見逃し,R.マルティネス,丸 佳浩,5-2,●
2,ストレート,154km/h,空振り,R.マルティネス,丸 佳浩,5-2,●
3,ストレート,157km/h,ボール,R.マルティネス,丸 佳浩,5-2,●
4,ストレート,155km/h,空三振  [投手ガッツポーズ],R.マルティネス,丸 佳浩,5-2,●
1,ストレート,156km/h,見逃し,R.マルティネス,中田 翔,5-2,●●
2,チェンジアップ,139km/h,空振り,R.マルティネス,中田 翔,5-2,●●
3,スプリット,145km/h,ボール,R.マルティネス,中田 翔,5-2,●●
4,スプリット,145km/h,空三振,R.マルティネス,中田 翔,5-2,●●
1,ストレート,157km/h,見逃し,R.マルティネス,岡本 和真,5-2,●●
2,ストレート,157km/h,ボール,R.マルティネス,岡本 和真,5-2,●●
3,チェンジアップ,138km/h,ファウル,R.マルティネス,岡本 和真,5-2,●●
4,ストレート,158km/h,中安,R.マルティネス,岡本 和真,5-2,●●
1,ツーシーム,153km/h,見逃し,R.マルティネス,ポランコ,5-2,●●●
2,チェンジアップ,140km/h,空振り,R.マルティネス,ポランコ,5-2,●●●
3,スプリット,142km/h,遊飛  [泳ぎ],R.マルティネス,ポランコ,5-2,●●●
1,ストレート,147km/h,見逃し,サイスニード,堂林 翔太,0-0,●
2,ストレート,143km/h,空振り,サイスニード,堂林 翔太,0-0,●
3,ストレート,149km/h,ファウル,サイスニード,堂林 翔太,0-0,●
4,スプリット,131km/h,ボール  [ワンバウンド],サイスニード,堂林 翔太,0-0,●
5,スプリット,133km/h,ボール  [ワンバウンド、ハーフスイング],サイスニード,堂林 翔太,0-0,●
6,スライダー,131km/h,空三振,サイスニード,堂林 翔太,0-0,●
1,ストレート,141km/h,見逃し,サイスニード,野間 峻祥,0-0,●●
2,ナックルカーブ,-,左飛,サイスニード,野間 峻祥,0-0,●●
1,ストレート,145km/h,ファウル,サイスニード,西川 龍馬,0-0,●●
2,ナックルカーブ,124km/h,左安,サイスニード,西川 龍馬,0-0,●●
1,ナックルカーブ,121km/h,ボール,サイスニード,松山 竜平,0-0,●●
2,チェンジアップ,128km/h,ボール,サイスニード,松山 竜平,0-0,●●
3,ストレート,141km/h,ボール,サイスニード,松山 竜平,0-0,●●
4,ストレート,141km/h,見逃し,サイスニード,松山 竜平,0-0,●●
5,スライダー,127km/h,見逃し,サイスニード,松山 竜平,0-0,●●
6,ストレート,147km/h,四球,サイスニード,松山 竜平,0-0,●●
1,ストレート,143km/h,ファウル,サイスニード,坂倉 将吾,0-0,●●●
2,チェンジアップ,128km/h,見逃し,サイスニード,坂倉 将吾,0-0,●●●
3,スプリット,132km/h,一ゴロ,サイスニード,坂倉 将吾,0-0,●●●
1,ストレート,139km/h,見逃し,野村 祐輔,塩見 泰隆,0-0,
2,スライダー,126km/h,ボール,野村 祐輔,塩見 泰隆,0-0,
3,チェンジアップ,126km/h,中２,野村 祐輔,塩見 泰隆,0-0,
1,スライダー,130km/h,ファウル,野村 祐輔,山崎 晃大朗,0-0,●
2,ツーシーム,139km/h,ボール,野村 祐輔,山崎 晃大朗,0-0,●
3,スライダー,130km/h,ボール,野村 祐輔,山崎 晃大朗,0-0,●
4,ツーシーム,139km/h,投ゴロ  [挟まれる],野村 祐輔,山崎 晃大朗,0-0,●
1,カットボール,137km/h,ボール,野村 祐輔,山田 哲人,0-1,●
2,ストレート,136km/h,見逃し,野村 祐輔,山田 哲人,0-1,●
3,カットボール,139km/h,ボール,野村 祐輔,山田 哲人,0-1,●
4,カーブ,111km/h,ボール,野村 祐輔,山田 哲人,0-1,●
5,ストレート,141km/h,空振り,野村 祐輔,山田 哲人,0-1,●
6,ストレート,-,中安,野村 祐輔,山田 哲人,0-1,●
1,ツーシーム,137km/h,見逃し,野村 祐輔,村上 宗隆,0-1,●●
2,カットボール,137km/h,ボール,野村 祐輔,村上 宗隆,0-1,●●
3,カーブ,112km/h,左飛,野村 祐輔,村上 宗隆,0-1,●●
1,カットボール,138km/h,見逃し,野村 祐輔,オスナ,0-1,●●●
2,ツーシーム,-,一飛,野村 祐輔,オスナ,0-1,●●●
1,ストレート,145km/h,見逃し,サイスニード,上本 崇司,0-1,
2,スライダー,125km/h,ボール,サイスニード,上本 崇司,0-1,
3,ストレート,-,左安,サイスニード,上本 崇司,0-1,
1,ストレート,146km/h,見逃し,サイスニード,小園 海斗,0-1,
2,スプリット,132km/h,ボール  [ワンバウンド],サイスニード,小園 海斗,0-1,
3,ストレート,141km/h,捕安  [詰り、ボテボテ、素手で捕球、リプレー検証後判定覆る],サイスニード,小園 海斗,0-1,
1,ストレート,147km/h,ボール,サイスニード,會澤 翼,0-1,●
2,カットボール,138km/h,ファウル,サイスニード,會澤 翼,0-1,●
3,ストレート,144km/h,ボール,サイスニード,會澤 翼,0-1,●
4,スライダー,128km/h,ファウル,サイスニード,會澤 翼,0-1,●
5,スライダー,132km/h,一邪飛  [打球が風に流される、スライディングキャッチ],サイスニード,會澤 翼,0-1,●
1,スライダー,125km/h,ボール  [バント構え],サイスニード,野村 祐輔,0-1,●●
2,ストレート,142km/h,ファウル  [バスター、止めたバットに当たる],サイスニード,野村 祐輔,0-1,●●
3,ストレート,145km/h,一犠打,サイスニード,野村 祐輔,0-1,●●
1,ストレート,-,二飛  [高々と舞い上がる],サイスニード,堂林 翔太,0-1,●●●
1,ストレート,138km/h,ボール,野村 祐輔,中村 悠平,0-1,●
2,ツーシーム,138km/h,見逃し,野村 祐輔,中村 悠平,0-1,●
3,チェンジアップ,126km/h,見逃し,野村 祐輔,中村 悠平,0-1,●
4,スライダー,129km/h,ボール,野村 祐輔,中村 悠平,0-1,●
5,スライダー,-,右飛,野村 祐輔,中村 悠平,0-1,●
1,ストレート,140km/h,ボール,野村 祐輔,サンタナ,0-1,●●
2,カットボール,-,遊ゴロ,野村 祐輔,サンタナ,0-1,●●
1,スライダー,132km/h,ボール,野村 祐輔,長岡 秀樹,0-1,●●●
2,チェンジアップ,130km/h,見逃し,野村 祐輔,長岡 秀樹,0-1,●●●
3,ツーシーム,140km/h,ボール,野村 祐輔,長岡 秀樹,0-1,●●●
4,チェンジアップ,129km/h,ファウル,野村 祐輔,長岡 秀樹,0-1,●●●
5,スライダー,134km/h,ボール,野村 祐輔,長岡 秀樹,0-1,●●●
6,ツーシーム,-,二ゴロ  [ランニングスロー],野村 祐輔,長岡 秀樹,0-1,●●●
1,ストレート,146km/h,見逃し,サイスニード,野間 峻祥,0-1,
2,カットボール,141km/h,ボール,サイスニード,野間 峻祥,0-1,
3,ストレート,147km/h,ボール,サイスニード,野間 峻祥,0-1,
4,チェンジアップ,127km/h,ファウル,サイスニード,野間 峻祥,0-1,
5,カットボール,140km/h,ファウル,サイスニード,野間 峻祥,0-1,
6,チェンジアップ,-,中安,サイスニード,野間 峻祥,0-1,
1,ストレート,148km/h,見逃し,サイスニード,西川 龍馬,0-1,
2,カットボール,141km/h,見逃し,サイスニード,西川 龍馬,0-1,
3,スプリット,130km/h,ボール,サイスニード,西川 龍馬,0-1,
4,ストレート,148km/h,ボール,サイスニード,西川 龍馬,0-1,
5,チェンジアップ,127km/h,ボール,サイスニード,西川 龍馬,0-1,
6,カットボール,143km/h,ファウル  [ランエンドヒット],サイスニード,西川 龍馬,0-1,
7,ストレート,148km/h,ファウル  [ランエンドヒット],サイスニード,西川 龍馬,0-1,
8,ストレート,-,左安  [ランエンドヒット],サイスニード,西川 龍馬,0-1,
1,スライダー,129km/h,ファウル,サイスニード,松山 竜平,1-1,
2,スプリット,130km/h,ボール  [ワンバウンド],サイスニード,松山 竜平,1-1,
3,ストレート,148km/h,ファウル,サイスニード,松山 竜平,1-1,
4,ストレート,151km/h,ファウル,サイスニード,松山 竜平,1-1,
5,ストレート,152km/h,ファウル,サイスニード,松山 竜平,1-1,
6,スプリット,132km/h,左安,サイスニード,松山 竜平,1-1,
1,ナックルカーブ,124km/h,ファウル,サイスニード,坂倉 将吾,1-1,
2,ストレート,148km/h,ボール,サイスニード,坂倉 将吾,1-1,
3,チェンジアップ,132km/h,ボール,サイスニード,坂倉 将吾,1-1,
4,チェンジアップ,130km/h,ファウル,サイスニード,坂倉 将吾,1-1,
5,スプリット,130km/h,ファウル  [止めたバットに当たる],サイスニード,坂倉 将吾,1-1,
6,スライダー,131km/h,ボール,サイスニード,坂倉 将吾,1-1,
7,カットボール,144km/h,四球,サイスニード,坂倉 将吾,1-1,
1,ストレート,148km/h,ボール,サイスニード,上本 崇司,2-1,
2,ストレート,147km/h,ファウル,サイスニード,上本 崇司,2-1,
3,カットボール,142km/h,ボール,サイスニード,上本 崇司,2-1,
4,カットボール,142km/h,三失  [リプレー検証後判定変わらず],サイスニード,上本 崇司,2-1,
1,チェンジアップ,127km/h,空振り,サイスニード,小園 海斗,2-1,●
2,ストレート,-,左飛  [走者動けず],サイスニード,小園 海斗,2-1,●
1,スライダー,131km/h,ボール  [ワンバウンド],サイスニード,會澤 翼,2-1,●●
2,スライダー,129km/h,ファウル,サイスニード,會澤 翼,2-1,●●
3,ストレート,148km/h,ファウル,サイスニード,會澤 翼,2-1,●●
4,スライダー,134km/h,ファウル,サイスニード,會澤 翼,2-1,●●
5,ストレート,147km/h,ファウル,サイスニード,會澤 翼,2-1,●●
6,スプリット,134km/h,空三振  [ワンバウンド],サイスニード,會澤 翼,2-1,●●
1,ストレート,148km/h,ボール,サイスニード,野村 祐輔,4-1,●●
2,ストレート,147km/h,ファウル,サイスニード,野村 祐輔,4-1,●●
3,ストレート,149km/h,空振り,サイスニード,野村 祐輔,4-1,●●
4,スライダー,133km/h,ボール,サイスニード,野村 祐輔,4-1,●●
5,ストレート,147km/h,右安,サイスニード,野村 祐輔,4-1,●●
1,スライダー,-,左本  [本塁打確信、スタンド中段],サイスニード,堂林 翔太,7-1,●●
1,ストレート,144km/h,見逃し,サイスニード,野間 峻祥,7-1,●●
2,スライダー,-,右安,サイスニード,野間 峻祥,7-1,●●
1,チェンジアップ,132km/h,空振り,サイスニード,西川 龍馬,7-1,●●
2,チェンジアップ,124km/h,見逃し,サイスニード,西川 龍馬,7-1,●●
3,ストレート,146km/h,ボール,サイスニード,西川 龍馬,7-1,●●
4,スプリット,132km/h,ファウル,サイスニード,西川 龍馬,7-1,●●
5,ストレート,147km/h,ファウル  [ランエンドヒット],サイスニード,西川 龍馬,7-1,●●
6,スライダー,129km/h,ボール,サイスニード,西川 龍馬,7-1,●●
7,ストレート,147km/h,左安  [強襲],サイスニード,西川 龍馬,7-1,●●
1,ストレート,142km/h,ファウル,山本 大貴,松山 竜平,8-1,●●
2,カーブ,117km/h,ボール  [サイン違い],山本 大貴,松山 竜平,8-1,●●
3,カットボール,136km/h,左安,山本 大貴,松山 竜平,8-1,●●
1,ストレート,144km/h,ボール,山本 大貴,坂倉 将吾,11-1,●●
2,ストレート,144km/h,見逃し,山本 大貴,坂倉 将吾,11-1,●●
3,ストレート,143km/h,ファウル,山本 大貴,坂倉 将吾,11-1,●●
4,スライダー,124km/h,左本,山本 大貴,坂倉 将吾,11-1,●●
1,ツーシーム,142km/h,左本  [本塁打確信、バット放り投げる],山本 大貴,上本 崇司,12-1,●●
1,カットボール,135km/h,空振り,山本 大貴,小園 海斗,12-1,●●●
2,ツーシーム,141km/h,ボール,山本 大貴,小園 海斗,12-1,●●●
3,ストレート,142km/h,ボール,山本 大貴,小園 海斗,12-1,●●●
4,ストレート,143km/h,ボール,山本 大貴,小園 海斗,12-1,●●●
5,ストレート,144km/h,二ゴロ,山本 大貴,小園 海斗,12-1,●●●
1,ストレート,136km/h,ボール,野村 祐輔,山本 大貴,12-1,●
2,ストレート,137km/h,見逃し,野村 祐輔,山本 大貴,12-1,●
3,ストレート,139km/h,ボール,野村 祐輔,山本 大貴,12-1,●
4,ストレート,140km/h,見逃し,野村 祐輔,山本 大貴,12-1,●
5,ストレート,138km/h,ファウル,野村 祐輔,山本 大貴,12-1,●
6,ストレート,138km/h,ファウル,野村 祐輔,山本 大貴,12-1,●
7,スライダー,132km/h,二ゴロ,野村 祐輔,山本 大貴,12-1,●
1,カーブ,112km/h,中安,野村 祐輔,塩見 泰隆,12-1,●
1,ツーシーム,-,一飛,野村 祐輔,山崎 晃大朗,12-1,●●
1,ストレート,137km/h,見逃し,野村 祐輔,山田 哲人,12-1,●●●
2,カットボール,139km/h,見逃し,野村 祐輔,山田 哲人,12-1,●●●
3,スライダー,130km/h,ファウル,野村 祐輔,山田 哲人,12-1,●●●
4,ストレート,140km/h,ボール,野村 祐輔,山田 哲人,12-1,●●●
5,チェンジアップ,129km/h,左飛,野村 祐輔,山田 哲人,12-1,●●●
1,ツーシーム,141km/h,ボール,山本 大貴,會澤 翼,12-1,●
2,カットボール,135km/h,見逃し,山本 大貴,會澤 翼,12-1,●
3,カットボール,136km/h,見逃し,山本 大貴,會澤 翼,12-1,●
4,フォーク,135km/h,ファウル,山本 大貴,會澤 翼,12-1,●
5,ストレート,144km/h,ファウル,山本 大貴,會澤 翼,12-1,●
6,カーブ,122km/h,中飛,山本 大貴,會澤 翼,12-1,●
1,ストレート,145km/h,見逃し,山本 大貴,野村 祐輔,12-1,●●
2,ストレート,142km/h,ボール,山本 大貴,野村 祐輔,12-1,●●
3,ストレート,144km/h,見逃し,山本 大貴,野村 祐輔,12-1,●●
4,ストレート,137km/h,見三振  [打つ気なし],山本 大貴,野村 祐輔,12-1,●●
1,カットボール,138km/h,見逃し,山本 大貴,堂林 翔太,12-1,●●●
2,カットボール,138km/h,ボール  [ワンバウンド],山本 大貴,堂林 翔太,12-1,●●●
