投球数,球種,球速,結果,投手,打者,スコア
6,ストレート,-,中２,石川 歩,中村 晃,4-0
1,シンカー,127km/h,ボール,石川 歩,柳町 達,4-0
2,シンカー,127km/h,ファウル  [自打球],石川 歩,柳町 達,4-0
3,ストレート,-,中安,石川 歩,柳町 達,4-0
1,シンカー,127km/h,ボール  [バント構え],石川 歩,上林 誠知,5-0
2,カーブ,108km/h,見逃し,石川 歩,上林 誠知,5-0
3,シンカー,-,右安,石川 歩,上林 誠知,5-0
1,ツーシーム,137km/h,見逃し,石川 歩,今宮 健太,5-0
2,ツーシーム,138km/h,ファウル,石川 歩,今宮 健太,5-0
3,ツーシーム,137km/h,ボール,石川 歩,今宮 健太,5-0
4,シンカー,126km/h,中飛  [タッチアップ],石川 歩,今宮 健太,5-0
1,カットボール,131km/h,見逃し  [送球がバウンド],石川 歩,甲斐 拓也,5-0
1,カットボール,131km/h,見逃し  [送球がバウンド],石川 歩,甲斐 拓也,5-0
2,シンカー,128km/h,遊ゴロ,石川 歩,甲斐 拓也,5-0
1,スライダー,124km/h,空振り,大関 友久,髙部 瑛斗,5-0
2,スライダー,126km/h,ボール  [ワンバウンド],大関 友久,髙部 瑛斗,5-0
3,スライダー,126km/h,ボール  [ワンバウンド],大関 友久,髙部 瑛斗,5-0
4,ストレート,147km/h,見逃し,大関 友久,髙部 瑛斗,5-0
5,スライダー,128km/h,ファウル,大関 友久,髙部 瑛斗,5-0
6,ストレート,-,投ゴロ,大関 友久,髙部 瑛斗,5-0
1,ストレート,148km/h,ボール,大関 友久,中村 奨吾,5-0
2,ストレート,148km/h,見逃し,大関 友久,中村 奨吾,5-0
3,スライダー,129km/h,ボール,大関 友久,中村 奨吾,5-0
4,ツーシーム,139km/h,ファウル,大関 友久,中村 奨吾,5-0
5,スライダー,-,三ゴロ,大関 友久,中村 奨吾,5-0
1,ストレート,147km/h,ボール,大関 友久,佐藤 都志也,5-0
2,ストレート,146km/h,ファウル,大関 友久,佐藤 都志也,5-0
3,ストレート,-,ボール,大関 友久,佐藤 都志也,5-0
4,スライダー,128km/h,ボール,大関 友久,佐藤 都志也,5-0
5,ストレート,149km/h,右飛,大関 友久,佐藤 都志也,5-0
1,ストレート,147km/h,見逃し,小沼 健太,三森 大貴,5-0
2,ストレート,147km/h,見逃し,小沼 健太,三森 大貴,5-0
3,フォーク,-,二ゴロ,小沼 健太,三森 大貴,5-0
1,カットボール,140km/h,ファウル,小沼 健太,牧原 大成,5-0
2,ストレート,-,中飛,小沼 健太,牧原 大成,5-0
1,カットボール,139km/h,ボール,小沼 健太,柳田 悠岐,5-0
2,カーブ,115km/h,右２  [フェンス直撃],小沼 健太,柳田 悠岐,5-0
1,ストレート,146km/h,見逃し,小沼 健太,グラシアル,5-0
2,カットボール,138km/h,空振り,小沼 健太,グラシアル,5-0
3,フォーク,140km/h,中飛,小沼 健太,グラシアル,5-0
1,フォーク,136km/h,ファウル,大関 友久,山口 航輝,5-0
2,フォーク,136km/h,右飛,大関 友久,山口 航輝,5-0
1,フォーク,135km/h,ボール,大関 友久,菅野 剛士,5-0
2,ストレート,146km/h,見逃し,大関 友久,菅野 剛士,5-0
3,フォーク,137km/h,空振り  [ハーフスイング],大関 友久,菅野 剛士,5-0
4,スライダー,128km/h,ボール,大関 友久,菅野 剛士,5-0
5,フォーク,136km/h,空三振  [ワンバウンド、ハーフスイング],大関 友久,菅野 剛士,5-0
1,ストレート,148km/h,見逃し,大関 友久,安田 尚憲,5-0
2,ストレート,146km/h,ファウル,大関 友久,安田 尚憲,5-0
3,スライダー,129km/h,ボール  [ワンバウンド],大関 友久,安田 尚憲,5-0
4,フォーク,138km/h,空三振  [ワンバウンド],大関 友久,安田 尚憲,5-0
1,ストレート,146km/h,ボール,小沼 健太,中村 晃,5-0
2,ストレート,-,遊安  [スライディングキャッチ、送球できず],小沼 健太,中村 晃,5-0
1,ストレート,148km/h,ボール,小沼 健太,柳町 達,5-0
2,ストレート,147km/h,見逃し,小沼 健太,柳町 達,5-0
3,カットボール,-,投ゴロ  [併殺崩れ],小沼 健太,柳町 達,5-0
1,カーブ,115km/h,ボール,小沼 健太,上林 誠知,6-0
2,フォーク,138km/h,空振り,小沼 健太,上林 誠知,6-0
3,ストレート,-,中３,小沼 健太,上林 誠知,6-0
1,ストレート,147km/h,見逃し,小沼 健太,今宮 健太,6-0
2,ストレート,148km/h,ボール,小沼 健太,今宮 健太,6-0
3,ストレート,149km/h,ボール,小沼 健太,今宮 健太,6-0
4,ストレート,147km/h,ファウル,小沼 健太,今宮 健太,6-0
5,ストレート,146km/h,ボール,小沼 健太,今宮 健太,6-0
6,カットボール,142km/h,四球,小沼 健太,今宮 健太,6-0
1,カットボール,139km/h,ボール,小沼 健太,甲斐 拓也,6-0
2,カットボール,139km/h,ボール,小沼 健太,甲斐 拓也,6-0
3,ストレート,148km/h,ボール,小沼 健太,甲斐 拓也,6-0
4,ストレート,147km/h,見逃し  [一塁へ歩きかける],小沼 健太,甲斐 拓也,6-0
5,ストレート,148km/h,捕邪飛,小沼 健太,甲斐 拓也,6-0
1,カーブ,119km/h,見逃し,小沼 健太,三森 大貴,6-0
2,ストレート,147km/h,ボール,小沼 健太,三森 大貴,6-0
3,フォーク,138km/h,ファウル,小沼 健太,三森 大貴,6-0
4,ストレート,148km/h,ボール,小沼 健太,三森 大貴,6-0
5,ストレート,148km/h,ファウル,小沼 健太,三森 大貴,6-0
6,ストレート,147km/h,空三振  [ランエンドヒット],小沼 健太,三森 大貴,6-0
1,スライダー,125km/h,ボール,大関 友久,レアード,6-0
2,フォーク,135km/h,空振り,大関 友久,レアード,6-0
3,ストレート,146km/h,遊ゴロ,大関 友久,レアード,6-0
1,スライダー,126km/h,ボール,大関 友久,エチェバリア,6-0
2,ストレート,-,遊ゴロ,大関 友久,エチェバリア,6-0
1,ストレート,147km/h,見逃し,大関 友久,藤原 恭大,6-0
2,フォーク,133km/h,ボール  [ワンバウンド],大関 友久,藤原 恭大,6-0
3,フォーク,-,一ゴロ,大関 友久,藤原 恭大,6-0
1,カーブ,112km/h,見逃し,小沼 健太,牧原 大成,6-0
2,カーブ,118km/h,ボール,小沼 健太,牧原 大成,6-0
3,カットボール,137km/h,空振り,小沼 健太,牧原 大成,6-0
4,カットボール,141km/h,ボール,小沼 健太,牧原 大成,6-0
5,フォーク,136km/h,空三振,小沼 健太,牧原 大成,6-0
1,カットボール,139km/h,見逃し,小沼 健太,柳田 悠岐,6-0
2,カットボール,138km/h,ボール,小沼 健太,柳田 悠岐,6-0
3,ストレート,146km/h,見逃し,小沼 健太,柳田 悠岐,6-0
4,ストレート,148km/h,ボール,小沼 健太,柳田 悠岐,6-0
5,フォーク,140km/h,ファウル,小沼 健太,柳田 悠岐,6-0
6,カットボール,141km/h,ボール,小沼 健太,柳田 悠岐,6-0
7,カットボール,140km/h,空三振,小沼 健太,柳田 悠岐,6-0
1,カットボール,-,遊ゴロ,小沼 健太,グラシアル,6-0
1,フォーク,-,中飛,大関 友久,髙部 瑛斗,6-0
1,フォーク,134km/h,見逃し,大関 友久,中村 奨吾,6-0
2,フォーク,-,ファウル,大関 友久,中村 奨吾,6-0
3,ストレート,147km/h,ボール,大関 友久,中村 奨吾,6-0
4,フォーク,-,三ゴロ,大関 友久,中村 奨吾,6-0
1,ストレート,146km/h,見逃し,大関 友久,佐藤 都志也,6-0
2,フォーク,133km/h,見逃し,大関 友久,佐藤 都志也,6-0
3,ストレート,145km/h,ボール,大関 友久,佐藤 都志也,6-0
4,スライダー,127km/h,ボール,大関 友久,佐藤 都志也,6-0
5,フォーク,136km/h,空三振,大関 友久,佐藤 都志也,6-0
1,ストレート,139km/h,ボール,佐々木 千隼,中村 晃,6-0
2,スライダー,116km/h,見逃し,佐々木 千隼,中村 晃,6-0
3,シンカー,128km/h,ボール,佐々木 千隼,中村 晃,6-0
4,ストレート,138km/h,ファウル,佐々木 千隼,中村 晃,6-0
5,シンカー,127km/h,一邪飛,佐々木 千隼,中村 晃,6-0
1,スライダー,118km/h,見逃し,佐々木 千隼,柳町 達,6-0
2,シンカー,127km/h,ボール,佐々木 千隼,柳町 達,6-0
3,シンカー,-,投ゴロ  [投手のグラブを弾く、好プレイ],佐々木 千隼,柳町 達,6-0
1,ストレート,-,三ゴロ  [当てただけ、送球がバウンド],佐々木 千隼,上林 誠知,6-0
1,ストレート,145km/h,ボール  [ワンバウンド],大関 友久,山口 航輝,6-0
2,ストレート,145km/h,見逃し,大関 友久,山口 航輝,6-0
3,スライダー,-,投ゴロ  [バットの先],大関 友久,山口 航輝,6-0
1,フォーク,136km/h,ボール  [ワンバウンド],大関 友久,菅野 剛士,6-0
2,ストレート,145km/h,ボール,大関 友久,菅野 剛士,6-0
3,ストレート,-,一ゴロ,大関 友久,菅野 剛士,6-0
1,フォーク,134km/h,ボール,大関 友久,安田 尚憲,6-0
2,フォーク,133km/h,ボール,大関 友久,安田 尚憲,6-0
3,ストレート,-,遊ゴロ,大関 友久,安田 尚憲,6-0
1,ストレート,141km/h,ボール,中村 稔弥,今宮 健太,6-0
2,ストレート,138km/h,見逃し,中村 稔弥,今宮 健太,6-0
3,ツーシーム,131km/h,ボール,中村 稔弥,今宮 健太,6-0
4,ツーシーム,-,左２  [フェンス直撃],中村 稔弥,今宮 健太,6-0
1,ストレート,143km/h,ボール,中村 稔弥,甲斐 拓也,6-0
2,ストレート,143km/h,見逃し,中村 稔弥,甲斐 拓也,6-0
3,縦スライダー,120km/h,ボール  [ワンバウンド],中村 稔弥,甲斐 拓也,6-0
4,ストレート,141km/h,ボール  [ハーフスイング],中村 稔弥,甲斐 拓也,6-0
5,ストレート,142km/h,空振り,中村 稔弥,甲斐 拓也,6-0
6,ストレート,143km/h,ファウル,中村 稔弥,甲斐 拓也,6-0
7,ストレート,143km/h,四球,中村 稔弥,甲斐 拓也,6-0
1,ストレート,142km/h,見逃し,中村 稔弥,三森 大貴,6-0
2,ストレート,144km/h,ボール,中村 稔弥,三森 大貴,6-0
3,カーブ,109km/h,ボール,中村 稔弥,三森 大貴,6-0
4,ストレート,143km/h,ファウル,中村 稔弥,三森 大貴,6-0
5,ストレート,144km/h,空三振,中村 稔弥,三森 大貴,6-0
1,ツーシーム,134km/h,ボール,中村 稔弥,リチャード,6-0
2,ツーシーム,135km/h,空振り,中村 稔弥,リチャード,6-0
3,ツーシーム,-,ファウル,中村 稔弥,リチャード,6-0
4,ストレート,144km/h,ボール,中村 稔弥,リチャード,6-0
5,ツーシーム,133km/h,ボール,中村 稔弥,リチャード,6-0
6,ストレート,144km/h,四球,中村 稔弥,リチャード,6-0
1,スライダー,124km/h,空振り  [ヘルメットが飛ぶ],中村 稔弥,柳田 悠岐,7-0
2,ストレート,145km/h,ボール,中村 稔弥,柳田 悠岐,7-0
3,スライダー,123km/h,ボール  [ワンバウンド],中村 稔弥,柳田 悠岐,7-0
4,スライダー,123km/h,ファウル,中村 稔弥,柳田 悠岐,7-0
5,スライダー,-,一ゴロ  [送球できず],中村 稔弥,柳田 悠岐,7-0
1,スライダー,124km/h,空振り,中村 稔弥,谷川原 健太,8-0
2,ストレート,145km/h,ファウル,中村 稔弥,谷川原 健太,8-0
3,ストレート,145km/h,ボール,中村 稔弥,谷川原 健太,8-0
4,スライダー,-,中安,中村 稔弥,谷川原 健太,8-0
1,ストレート,143km/h,ボール,中村 稔弥,中村 晃,8-0
2,ストレート,-,二直,中村 稔弥,中村 晃,8-0
1,フォーク,134km/h,ボール,大関 友久,レアード,8-0
2,スライダー,-,ファウル,大関 友久,レアード,8-0
3,フォーク,131km/h,空振り,大関 友久,レアード,8-0
4,フォーク,134km/h,空三振,大関 友久,レアード,8-0
1,フォーク,132km/h,空振り,大関 友久,和田 康士朗,8-0
2,フォーク,132km/h,ボール,大関 友久,和田 康士朗,8-0
3,フォーク,132km/h,空振り,大関 友久,和田 康士朗,8-0
4,ストレート,148km/h,左飛,大関 友久,和田 康士朗,8-0
1,ストレート,145km/h,ボール,大関 友久,藤原 恭大,8-0
2,ストレート,-,遊ゴロ,大関 友久,藤原 恭大,8-0
1,ストレート,141km/h,見逃し,中村 稔弥,柳町 達,8-0
2,カーブ,116km/h,ファウル,中村 稔弥,柳町 達,8-0
3,縦スライダー,120km/h,ボール  [ワンバウンド],中村 稔弥,柳町 達,8-0
4,ストレート,137km/h,中２,中村 稔弥,柳町 達,8-0
1,ツーシーム,133km/h,ボール  [ワンバウンド],中村 稔弥,中谷 将大,9-0
2,ストレート,144km/h,見逃し,中村 稔弥,中谷 将大,9-0
3,ストレート,144km/h,左２,中村 稔弥,中谷 将大,9-0
1,カーブ,112km/h,見逃し,中村 稔弥,今宮 健太,9-0
2,ストレート,144km/h,ボール,中村 稔弥,今宮 健太,9-0
3,ストレート,144km/h,ファウル,中村 稔弥,今宮 健太,9-0
4,カーブ,-,中安,中村 稔弥,今宮 健太,9-0
1,ストレート,-,左安,中村 稔弥,甲斐 拓也,10-0
1,カーブ,110km/h,見逃し,中村 稔弥,川瀬 晃,11-0
2,スライダー,-,右２,中村 稔弥,川瀬 晃,11-0
1,ツーシーム,135km/h,空振り,中村 稔弥,リチャード,13-0
2,ツーシーム,134km/h,空振り,中村 稔弥,リチャード,13-0
3,ツーシーム,135km/h,ボール  [ワンバウンド],中村 稔弥,リチャード,13-0
4,ツーシーム,133km/h,ファウル  [ライン際],中村 稔弥,リチャード,13-0
5,ツーシーム,-,左２  [ライン際、バットの先、バット折れる],中村 稔弥,リチャード,13-0
1,シュート,141km/h,左中本  [本塁打確信],田中 靖洋,柳田 悠岐,15-0
1,シュート,144km/h,見逃し,田中 靖洋,谷川原 健太,15-0
2,シュート,144km/h,ボール,田中 靖洋,谷川原 健太,15-0
3,シュート,143km/h,ボール,田中 靖洋,谷川原 健太,15-0
4,シュート,143km/h,ボール,田中 靖洋,谷川原 健太,15-0
5,シュート,144km/h,ファウル,田中 靖洋,谷川原 健太,15-0
6,シュート,145km/h,ファウル,田中 靖洋,谷川原 健太,15-0
7,シュート,142km/h,四球,田中 靖洋,谷川原 健太,15-0
1,シュート,142km/h,見逃し,田中 靖洋,中村 晃,15-0
2,シュート,-,右飛  [フェンスギリギリ],田中 靖洋,中村 晃,15-0
1,シュート,139km/h,空振り,田中 靖洋,柳町 達,15-0
2,カットボール,135km/h,ボール,田中 靖洋,柳町 達,15-0
3,シュート,143km/h,ファウル,田中 靖洋,柳町 達,15-0
4,カットボール,-,右安,田中 靖洋,柳町 達,15-0
1,シュート,144km/h,ボール,田中 靖洋,中谷 将大,16-0
2,シュート,143km/h,見逃し,田中 靖洋,中谷 将大,16-0
3,カットボール,135km/h,空振り,田中 靖洋,中谷 将大,16-0
4,カットボール,131km/h,ファウル,田中 靖洋,中谷 将大,16-0
5,カットボール,135km/h,ファウル,田中 靖洋,中谷 将大,16-0
6,シュート,143km/h,ファウル,田中 靖洋,中谷 将大,16-0
7,カットボール,136km/h,ボール  [ワンバウンド],田中 靖洋,中谷 将大,16-0
8,シュート,-,二失  [イレギュラー],田中 靖洋,中谷 将大,16-0
1,シュート,144km/h,ボール,田中 靖洋,今宮 健太,16-0
2,シュート,-,遊併打  [打球処理もたつく],田中 靖洋,今宮 健太,16-0
1,ストレート,144km/h,見逃し,大関 友久,髙部 瑛斗,16-0
2,ストレート,-,遊ゴロ,大関 友久,髙部 瑛斗,16-0
1,ストレート,147km/h,見逃し,大関 友久,中村 奨吾,16-0
2,スライダー,127km/h,見逃し,大関 友久,中村 奨吾,16-0
3,ストレート,-,左安,大関 友久,中村 奨吾,16-0
1,フォーク,133km/h,空振り,大関 友久,佐藤 都志也,16-0
2,ストレート,147km/h,ファウル,大関 友久,佐藤 都志也,16-0
3,ストレート,147km/h,ボール,大関 友久,佐藤 都志也,16-0
4,ストレート,148km/h,中飛,大関 友久,佐藤 都志也,16-0
1,ストレート,145km/h,ファウル,大関 友久,山口 航輝,16-0
2,ストレート,146km/h,一飛  [詰り、後ろ向きにキャッチ],大関 友久,山口 航輝,16-0
1,ストレート,143km/h,ボール,山﨑 福也,西川 遥輝,0-0
2,ストレート,144km/h,ファウル,山﨑 福也,西川 遥輝,0-0
3,ストレート,144km/h,ボール,山﨑 福也,西川 遥輝,0-0
4,ストレート,-,二ゴロ,山﨑 福也,西川 遥輝,0-0
1,ストレート,144km/h,見逃し,山﨑 福也,小深田 大翔,0-0
2,スライダー,-,見逃し,山﨑 福也,小深田 大翔,0-0
3,フォーク,130km/h,ボール  [ワンバウンド],山﨑 福也,小深田 大翔,0-0
4,ストレート,144km/h,ファウル,山﨑 福也,小深田 大翔,0-0
5,ストレート,144km/h,ファウル,山﨑 福也,小深田 大翔,0-0
6,カーブ,-,二ゴロ  [詰り],山﨑 福也,小深田 大翔,0-0
1,ストレート,140km/h,中飛,山﨑 福也,浅村 栄斗,0-0
1,ストレート,145km/h,ファウル,早川 隆久,野口 智哉,0-0
2,カーブ,119km/h,見逃し,早川 隆久,野口 智哉,0-0
3,ストレート,147km/h,空三振,早川 隆久,野口 智哉,0-0
